23939403	(33808757 ) 0.0 25229
23940462	(31445581 ) 0.0 25229
23940718	(47385633 ) 0.0 25229
23941108	(30420196 ) 0.0 25229
23944315	(40879455 ) 0.0 25229
23946023	(15768489 ) 0.0 25229
23948228	(18700885 ) 0.0 25229
23951227	(23059648 34958307 21084648 ) 0.0 25229
23957915	() 0.0 25229
23958195	() 0.0 25229
23958791	(30820682 55781748 56150900 ) 0.0 25229
23958879	(28769882 ) 0.0 25229
23959955	() 0.0 25229
23965539	(36019258 ) 0.0 25229
23965834	() 0.0 25229
23966837	(20642205 36174112 ) 0.0 25229
23967906	(40059776 ) 0.0 25229
23970091	() 0.0 25229
23970707	() 0.0 25229
23970770	(23123427 41868350 39594732 39491542 36767899 35480195 27958982 26343686 21712772 17119513 11809172 7768622 ) 0.0 25229
23972859	(56916160 ) 0.0 25229
23977597	(36338616 17467300 ) 0.0 25229
23978148	() 0.0 25229
23980115	(32955734 ) 0.0 25229
23987517	(40213084 ) 0.0 25229
23990348	(14069394 21289136 ) 0.0 25229
23990790	(16369651 ) 0.0 25229
23993269	(36393979 ) 0.0 25229
23994577	() 0.0 25229
23998022	(46731940 ) 0.0 25229
24001407	(56700661 ) 0.0 25229
24001525	(47780072 ) 0.0 25229
24004182	() 0.0 25229
24006347	() 0.0 25229
24008255	(14687293 41450849 ) 0.0 25229
24008689	(60931886 ) 0.0 25229
24009199	(57047259 24381862 39184000 48739551 31294547 39709900 46710222 46745231 47238827 ) 0.0 25229
24011167	(44394240 ) 0.0 25229
24013654	() 0.0 25229
24018421	() 0.0 25229
24020715	(23299845 ) 0.0 25229
24021311	() 0.0 25229
24022514	() 0.0 25229
24026674	(30666174 ) 0.0 25229
24028524	(25001225 ) 0.0 25229
24028652	(20758386 ) 0.0 25229
24030245	() 0.0 25229
24036014	() 0.0 25229
24040872	() 0.0 25229
24043711	() 0.0 25229
24043970	(29044420 ) 0.0 25229
24045088	(56581066 26900748 26056477 18862124 6899232 31819035 ) 0.0 25229
24050966	(46985627 ) 0.0 25229
24052664	(41086851 ) 0.0 25229
24052906	(57532258 ) 0.0 25229
24056034	(33750316 33545031 ) 0.0 25229
24056255	(35431480 ) 0.0 25229
24062809	(27563460 9768252 18663555 55997405 20990623 34255005 23853477 38031590 ) 0.0 25229
24063	(10316422 10452452 ) 0.0 25229
24063247	() 0.0 25229
24064101	(21770111 ) 0.0 25229
24064659	(44357322 ) 0.0 25229
24067375	() 0.0 25229
24069316	(44964459 ) 0.0 25229
24069776	(38762967 ) 0.0 25229
24069980	(15766509 ) 0.0 25229
24072536	(41677783 ) 0.0 25229
24073942	(49096814 47292670 38244974 ) 0.0 25229
24075615	() 0.0 25229
24078228	() 0.0 25229
24082530	(17992268 ) 0.0 25229
24086186	(17602896 ) 0.0 25229
24086199	() 0.0 25229
24086633	(54177464 ) 0.0 25229
24087658	() 0.0 25229
24088178	() 0.0 25229
24093396	() 0.0 25229
24095773	(34690626 ) 0.0 25229
24101224	(46615072 ) 0.0 25229
24102753	() 0.0 25229
24103231	() 0.0 25229
24104135	(30021835 42951090 49173665 49499654 54465633 ) 0.0 25229
24107489	() 0.0 25229
24110085	() 0.0 25229
24112638	(45216859 ) 0.0 25229
24113709	(57034693 ) 0.0 25229
24113806	(47559077 ) 0.0 25229
24113850	() 0.0 25229
24114239	(41402980 ) 0.0 25229
24116768	(29437156 ) 0.0 25229
24117939	(47290233 24947175 36776474 27466722 ) 0.0 25229
24119117	() 0.0 25229
24121249	(43676073 ) 0.0 25229
24121715	(48911734 48834282 ) 0.0 25229
24122428	() 0.0 25229
24122790	(29190860 ) 0.0 25229
24123682	(52676740 ) 0.0 25229
24123789	() 0.0 25229
24123875	(22856575 ) 0.0 25229
24124270	(47323229 53147060 ) 0.0 25229
24124428	(38636109 ) 0.0 25229
24126425	() 0.0 25229
24127100	(48289483 ) 0.0 25229
24127426	(59864656 ) 0.0 25229
24128185	() 0.0 25229
24130380	() 0.0 25229
24131924	(34340231 ) 0.0 25229
24133960	(49549033 7803922 ) 0.0 25229
24135784	() 0.0 25229
24136757	() 0.0 25229
24138515	() 0.0 25229
24139381	(46928687 25025831 ) 0.0 25229
24141346	(18587011 ) 0.0 25229
24144941	() 0.0 25229
24149828	() 0.0 25229
24153718	() 0.0 25229
24154906	(46773132 ) 0.0 25229
24155301	(53773906 ) 0.0 25229
24160054	(46186180 ) 0.0 25229
24165561	(45953684 ) 0.0 25229
24168632	(17387489 ) 0.0 25229
24168795	() 0.0 25229
24171696	() 0.0 25229
24174626	() 0.0 25229
24175849	(37794593 ) 0.0 25229
24178125	(54000006 ) 0.0 25229
24178350	(25023013 ) 0.0 25229
24179870	() 0.0 25229
24180774	(29285042 ) 0.0 25229
24181337	(49305651 ) 0.0 25229
24182225	(644273 24124428 ) 0.0 25229
24182827	() 0.0 25229
24185716	(24868606 29479819 38250027 ) 0.0 25229
24186322	() 0.0 25229
24190010	() 0.0 25229
24192461	() 0.0 25229
24193270	() 0.0 25229
24193450	(19307649 ) 0.0 25229
24195616	() 0.0 25229
24196664	(14231885 48982955 46415831 42958022 42245771 42117980 41219335 40916135 34543760 28610712 28584994 27959376 27657757 23958195 23047630 21576805 19650519 18531217 17678772 15830475 14595616 14323417 14193422 12161622 11243392 ) 0.0 25229
24201284	(20575748 ) 0.0 25229
24202158	(41845243 ) 0.0 25229
24202891	() 0.0 25229
24205274	(23123427 ) 0.0 25229
24207359	() 0.0 25229
24208822	() 0.0 25229
24208932	(53672422 ) 0.0 25229
24209275	() 0.0 25229
24210818	(23326491 ) 0.0 25229
24211110	() 0.0 25229
24216174	() 0.0 25229
24220589	() 0.0 25229
24221240	(35591119 ) 0.0 25229
24221332	(13683952 ) 0.0 25229
24223305	() 0.0 25229
24223452	(39103370 ) 0.0 25229
24223940	() 0.0 25229
24225541	(32946490 ) 0.0 25229
24225854	(50953378 ) 0.0 25229
24229640	(55738059 ) 0.0 25229
24229748	() 0.0 25229
24232625	(21253080 14144487 15795035 6243822 ) 0.0 25229
24233422	(44643987 18363690 18318693 16742870 16409698 ) 0.0 25229
24234863	(54078307 20410266 29479819 36018608 46731940 ) 0.0 25229
24236772	() 0.0 25229
24241486	() 0.0 25229
24244255	(5470052 ) 0.0 25229
24246471	() 0.0 25229
24247788	() 0.0 25229
24251340	(55426790 ) 0.0 25229
24251344	(33166154 ) 0.0 25229
24251829	() 0.0 25229
24252295	(37226555 ) 0.0 25229
24252346	() 0.0 25229
24254358	(49326871 ) 0.0 25229
24256156	(23412637 ) 0.0 25229
24257842	(37794593 ) 0.0 25229
24263106	(16335920 ) 0.0 25229
24263871	() 0.0 25229
24264714	() 0.0 25229
24264847	(46979847 55435284 ) 0.0 25229
24264903	() 0.0 25229
24265888	(28984344 ) 0.0 25229
24265908	(53786118 ) 0.0 25229
24267077	(35092220 ) 0.0 25229
24267429	() 0.0 25229
24269023	(26184876 38548327 ) 0.0 25229
24271778	(46092188 ) 0.0 25229
24273028	() 0.0 25229
24273210	() 0.0 25229
24273867	(14245505 ) 0.0 25229
24274490	() 0.0 25229
24274670	() 0.0 25229
24276026	(52062241 52152235 16683436 19907248 47564682 ) 0.0 25229
24276894	() 0.0 25229
24277975	() 0.0 25229
24278341	(15780460 16718750 25668427 ) 0.0 25229
24283125	() 0.0 25229
24283379	(17602896 ) 0.0 25229
24284317	(52998776 49773648 ) 0.0 25229
24285896	(34350996 ) 0.0 25229
24288128	(54079028 ) 0.0 25229
24289443	(43970625 ) 0.0 25229
24292287	(21446854 ) 0.0 25229
24293896	(48688228 ) 0.0 25229
24295996	() 0.0 25229
24298735	() 0.0 25229
24300275	() 0.0 25229
24300967	(20098710 ) 0.0 25229
24301486	(53350664 ) 0.0 25229
24302973	(41508560 ) 0.0 25229
24303688	(24745765 15194086 16335920 18779656 25879067 27134843 28111331 34721455 15451854 ) 0.0 25229
24305534	(55921151 ) 0.0 25229
24306267	() 0.0 25229
24308956	() 0.0 25229
24311061	() 0.0 25229
24311918	() 0.0 25229
24314503	() 0.0 25229
24316116	(24649895 ) 0.0 25229
24316367	() 0.0 25229
24317944	() 0.0 25229
24320830	(23120334 45785351 ) 0.0 25229
24322342	(58377631 ) 0.0 25229
24326077	(49802124 ) 0.0 25229
24326233	(56285031 ) 0.0 25229
24326868	(49148522 43483328 ) 0.0 25229
24329040	() 0.0 25229
24329082	(51837872 ) 0.0 25229
24329693	() 0.0 25229
24334639	(49773648 ) 0.0 25229
24337186	(16711640 60736817 ) 0.0 25229
24340626	() 0.0 25229
24341541	(36019258 ) 0.0 25229
24346894	(24786880 ) 0.0 25229
24348399	() 0.0 25229
24352679	() 0.0 25229
24353981	(20886129 ) 0.0 25229
24355520	() 0.0 25229
24357513	() 0.0 25229
24360542	() 0.0 25229
24361141	(21603914 21595652 34406124 21122995 19599726 38735371 ) 0.0 25229
24366254	() 0.0 25229
24368742	() 0.0 25229
24370549	() 0.0 25229
24371023	() 0.0 25229
24377950	() 0.0 25229
24378788	(54706810 ) 0.0 25229
24381862	(53713255 ) 0.0 25229
24383280	() 0.0 25229
24384152	(49378720 ) 0.0 25229
24384331	(56857306 ) 0.0 25229
24384647	(17602896 ) 0.0 25229
24385785	() 0.0 25229
24386111	(21812606 ) 0.0 25229
24386120	() 0.0 25229
24393778	(19867423 ) 0.0 25229
24394941	() 0.0 25229
24395415	() 0.0 25229
24397290	(54737642 ) 0.0 25229
24397895	() 0.0 25229
24397965	() 0.0 25229
24401258	(49280758 ) 0.0 25229
24401277	() 0.0 25229
24401859	(52315044 49119866 ) 0.0 25229
24404380	(17602896 ) 0.0 25229
24404439	(25025831 ) 0.0 25229
24404695	() 0.0 25229
24405939	(31219867 ) 0.0 25229
24409013	(19146232 ) 0.0 25229
24409438	() 0.0 25229
24409980	(54445454 ) 0.0 25229
24414298	() 0.0 25229
24418433	(25497407 19964498 39848761 ) 0.0 25229
24419343	() 0.0 25229
24422793	() 0.0 25229
24425214	() 0.0 25229
24426372	(60183444 ) 0.0 25229
24427267	() 0.0 25229
24428823	(27332813 ) 0.0 25229
24429862	(16454410 ) 0.0 25229
24432205	(44092451 16050960 12614892 40059776 ) 0.0 25229
24434415	() 0.0 25229
24441040	(36003617 ) 0.0 25229
24441814	(17602896 ) 0.0 25229
24442057	() 0.0 25229
24442221	(41079865 ) 0.0 25229
24446897	(41714691 24765029 ) 0.0 25229
24447634	(54374629 25081134 ) 0.0 25229
24448155	(37635027 ) 0.0 25229
24448360	(17324317 41749166 39097108 38642509 35771270 32052143 25926999 25156645 25092806 24283125 24223305 23725610 23135306 22827992 20965656 20022837 17529966 8614022 ) 0.0 25229
24448650	(12499232 17602896 21711248 33920598 45785351 23460603 ) 0.0 25229
24449230	(33247908 ) 0.0 25229
24450728	() 0.0 25229
24451053	() 0.0 25229
24452074	(28238023 ) 0.0 25229
24453162	(43282616 ) 0.0 25229
24454665	(41698644 ) 0.0 25229
24456571	() 0.0 25229
24456720	(57622028 ) 0.0 25229
24459094	(41068416 42425496 13492492 ) 0.0 25229
24460333	(28682221 ) 0.0 25229
24464794	() 0.0 25229
24465650	() 0.0 25229
24469922	(54415282 ) 0.0 25229
24470062	() 0.0 25229
24470504	(25519576 ) 0.0 25229
24472831	(14447822 ) 0.0 25229
24474697	(17119513 ) 0.0 25229
24475369	() 0.0 25229
24480754	(52979406 ) 0.0 25229
24482299	(52665870 ) 0.0 25229
24483703	(60677082 ) 0.0 25229
24484436	() 0.0 25229
24487175	(39315430 ) 0.0 25229
24488242	(24764320 ) 0.0 25229
24489267	(24493072 ) 0.0 25229
24489983	(57814438 51955732 52629489 ) 0.0 25229
24490438	(18333883 ) 0.0 25229
24493072	(24489267 ) 0.0 25229
24493322	() 0.0 25229
24494730	() 0.0 25229
24498811	() 0.0 25229
24498890	(29324433 ) 0.0 25229
24502543	() 0.0 25229
24509599	(16335920 ) 0.0 25229
24511140	(18803771 ) 0.0 25229
24512031	() 0.0 25229
24519531	(21429953 ) 0.0 25229
24520272	() 0.0 25229
24521868	(20823742 ) 0.0 25229
24525667	() 0.0 25229
24535680	(14144487 22035104 43809649 ) 0.0 25229
24538219	() 0.0 25229
24538648	(53884050 43365567 14719619 40913788 ) 0.0 25229
24541200	(49206478 ) 0.0 25229
24541320	(49206478 ) 0.0 25229
24541473	(49206478 30225495 ) 0.0 25229
24541489	(49206478 ) 0.0 25229
24542534	(30279985 ) 0.0 25229
24545714	(53871940 ) 0.0 25229
24546007	(13035282 34955676 37685794 54304401 ) 0.0 25229
24547044	(16549129 35895649 ) 0.0 25229
24547111	(41246162 ) 0.0 25229
24555125	(30704788 ) 0.0 25229
24557768	(26048726 ) 0.0 25229
24561574	(54171006 ) 0.0 25229
24562682	(17227967 21811232 44211326 14745185 16335920 16404741 30681014 ) 0.0 25229
24563229	() 0.0 25229
24565678	() 0.0 25229
24568027	() 0.0 25229
24569320	() 0.0 25229
24573153	() 0.0 25229
24573646	(45827683 ) 0.0 25229
24573818	() 0.0 25229
24577889	() 0.0 25229
24578364	(26533379 16335920 ) 0.0 25229
24579329	(15051805 ) 0.0 25229
24581770	(58789404 53516966 ) 0.0 25229
24583840	() 0.0 25229
24585349	() 0.0 25229
24590986	() 0.0 25229
24595184	(24598122 ) 0.0 25229
24595428	() 0.0 25229
24598122	(24595184 ) 0.0 25229
24599332	() 0.0 25229
24601362	(58715918 ) 0.0 25229
24602290	() 0.0 25229
24608964	() 0.0 25229
24609133	(13394632 ) 0.0 25229
24612092	() 0.0 25229
24612449	(13492492 59038674 57254362 45068406 42988631 35293793 14821347 15768489 32224948 26134159 23123427 20221681 18765489 17351348 16404741 16093223 11879622 ) 0.0 25229
24615014	(19287806 ) 0.0 25229
24617030	() 0.0 25229
24620325	() 0.0 25229
24628123	(51927916 ) 0.0 25229
24628259	(55058256 ) 0.0 25229
24629170	(17602896 35893805 16404741 35445773 ) 0.0 25229
24629491	(23007468 ) 0.0 25229
24633648	(14858940 ) 0.0 25229
24635359	(49261623 17680260 15799150 ) 0.0 25229
24635406	() 0.0 25229
24636299	() 0.0 25229
24636616	(49111022 ) 0.0 25229
24639853	(18567205 40506274 14821347 15221646 15795035 ) 0.0 25229
24641311	(46598077 ) 0.0 25229
24642330	(30415052 ) 0.0 25229
24643322	() 0.0 25229
24644623	(44958122 ) 0.0 25229
24648287	() 0.0 25229
24648909	() 0.0 25229
24649895	(19297754 20031862 ) 0.0 25229
24651525	(54092219 ) 0.0 25229
24654723	(50717337 26315885 ) 0.0 25229
24657468	() 0.0 25229
24659911	(45844597 ) 0.0 25229
24662426	() 0.0 25229
24662658	(54009587 ) 0.0 25229
24663645	(56083809 ) 0.0 25229
24667658	(46795137 ) 0.0 25229
24667958	() 0.0 25229
24669677	() 0.0 25229
24671053	(49287111 ) 0.0 25229
24673199	(53068263 ) 0.0 25229
24673894	(37163590 ) 0.0 25229
24675125	() 0.0 25229
24679790	() 0.0 25229
24681904	() 0.0 25229
24682381	(32571811 ) 0.0 25229
24683910	() 0.0 25229
24684373	() 0.0 25229
24685670	(43384791 40724486 35751237 23123427 ) 0.0 25229
24687419	() 0.0 25229
24690096	() 0.0 25229
24692918	(56610180 ) 0.0 25229
24693939	(42717942 34556044 ) 0.0 25229
24694781	(17602896 ) 0.0 25229
24698744	() 0.0 25229
24699247	(16492295 ) 0.0 25229
24699819	(24649895 ) 0.0 25229
24701042	() 0.0 25229
24701592	(54083341 ) 0.0 25229
24703482	(25208659 ) 0.0 25229
24705315	() 0.0 25229
24707779	(28064852 ) 0.0 25229
24708253	(53386971 ) 0.0 25229
24710047	(13203362 ) 0.0 25229
24710286	(33184202 ) 0.0 25229
24711827	(38308861 ) 0.0 25229
24714053	(49173185 ) 0.0 25229
24714478	(49173185 ) 0.0 25229
24714631	(49173185 ) 0.0 25229
24714841	(49173185 ) 0.0 25229
24718310	(22612509 ) 0.0 25229
24718692	(29796168 ) 0.0 25229
24720660	(24733138 ) 0.0 25229
24721336	() 0.0 25229
24723534	(53500410 ) 0.0 25229
24723559	(17882656 ) 0.0 25229
24729816	(49265705 ) 0.0 25229
24729905	(51388575 ) 0.0 25229
24730608	() 0.0 25229
24732724	(48942040 ) 0.0 25229
24733138	(24720660 ) 0.0 25229
24738404	() 0.0 25229
24739869	(34699260 22433124 14075803 ) 0.0 25229
24743335	(46141589 48072718 ) 0.0 25229
24744572	(18930133 ) 0.0 25229
24745765	(38461590 56949378 46078993 24303688 22539826 17612729 ) 0.0 25229
24746033	(46277740 ) 0.0 25229
24747269	(29239223 ) 0.0 25229
24749121	(42480267 ) 0.0 25229
24753237	(53500410 48514376 ) 0.0 25229
24756414	() 0.0 25229
24757372	(18765489 ) 0.0 25229
24758855	(16035350 ) 0.0 25229
24764320	(24488242 ) 0.0 25229
24765021	(19461474 38092419 23521478 16335920 41113556 14745185 43328190 46722270 ) 0.0 25229
24765029	(24446897 ) 0.0 25229
24765861	(49253531 ) 0.0 25229
24767530	(49096814 ) 0.0 25229
24767614	(59440616 ) 0.0 25229
24768123	(49253531 ) 0.0 25229
24768686	() 0.0 25229
24768749	(56864336 ) 0.0 25229
24773418	() 0.0 25229
24777439	() 0.0 25229
24781223	() 0.0 25229
24781336	(51437879 ) 0.0 25229
24784481	(23970770 39358301 29307483 28207116 17376407 ) 0.0 25229
24785490	(37685794 17999781 ) 0.0 25229
24786413	(27561610 ) 0.0 25229
24786880	(24346894 ) 0.0 25229
24788066	() 0.0 25229
24789111	() 0.0 25229
24789712	() 0.0 25229
24792178	(28910435 21548189 ) 0.0 25229
24793034	(49159825 ) 0.0 25229
24793070	(49159825 ) 0.0 25229
24793909	(49159825 ) 0.0 25229
24800122	(49268299 ) 0.0 25229
24801706	() 0.0 25229
24803434	(46530242 ) 0.0 25229
24803450	(36237523 ) 0.0 25229
24803487	(34260250 ) 0.0 25229
24805843	(47050630 ) 0.0 25229
24807399	() 0.0 25229
24809352	(42167751 ) 0.0 25229
24810323	() 0.0 25229
24812741	(28228012 ) 0.0 25229
24813	(10316422 ) 0.0 25229
24816900	(53786192 ) 0.0 25229
24818581	(20695611 ) 0.0 25229
24819047	(26727935 ) 0.0 25229
24820810	() 0.0 25229
24823691	(27174675 ) 0.0 25229
24825539	(43884612 24874029 22724006 ) 0.0 25229
24826149	(15587189 ) 0.0 25229
24827563	(35201505 ) 0.0 25229
24828474	() 0.0 25229
24828922	() 0.0 25229
24829694	(17967492 ) 0.0 25229
24830993	(53786192 ) 0.0 25229
24831572	(21010207 ) 0.0 25229
24831639	(22464910 49253531 ) 0.0 25229
24831863	() 0.0 25229
24831921	(49253531 ) 0.0 25229
24832016	(49268614 55085064 ) 0.0 25229
24832242	(49253531 ) 0.0 25229
24842790	() 0.0 25229
24844091	() 0.0 25229
24845224	(16154861 ) 0.0 25229
24847508	(23502494 39889317 ) 0.0 25229
24847639	(33949939 ) 0.0 25229
24848501	(53370357 ) 0.0 25229
24849299	(33985772 ) 0.0 25229
24850195	(53872781 ) 0.0 25229
24851103	() 0.0 25229
24855380	() 0.0 25229
24857283	() 0.0 25229
24858037	(25639579 ) 0.0 25229
24862277	() 0.0 25229
24863681	() 0.0 25229
24865355	(43729740 ) 0.0 25229
24866846	() 0.0 25229
24868372	(47595037 ) 0.0 25229
24868606	(16711640 27698551 34352471 39021417 ) 0.0 25229
24869238	(32466664 ) 0.0 25229
24872876	() 0.0 25229
24874029	(26133765 ) 0.0 25229
2487531	(18801880 ) 0.0 25229
24877652	() 0.0 25229
24879498	() 0.0 25229
24880199	(46339632 50528630 30539705 54992604 ) 0.0 25229
24881946	() 0.0 25229
24882065	(47102409 ) 0.0 25229
24885661	(42924671 ) 0.0 25229
24888199	(22967466 48655139 28064852 16335920 16454410 22957415 ) 0.0 25229
24888742	() 0.0 25229
24890218	() 0.0 25229
24891397	(42468876 ) 0.0 25229
24895767	(20132042 ) 0.0 25229
24897462	(6874802 ) 0.0 25229
24897827	(13683952 ) 0.0 25229
24901160	(16070705 ) 0.0 25229
24902009	(8895902 20324576 ) 0.0 25229
24902163	(34406124 17995265 ) 0.0 25229
24902209	(16187113 44092451 50684205 16145260 16024433 1035491 17220905 18220318 ) 0.0 25229
24902327	() 0.0 25229
24903294	() 0.0 25229
24903745	(52641286 ) 0.0 25229
24903970	(42134127 ) 0.0 25229
24906996	() 0.0 25229
24907310	(25172502 54007484 ) 0.0 25229
24909438	() 0.0 25229
24913444	(17636811 ) 0.0 25229
24916588	(53744335 ) 0.0 25229
24919105	(53706952 ) 0.0 25229
24922668	() 0.0 25229
24923154	(34962550 46861936 ) 0.0 25229
24928817	(14136886 50530903 35893805 28652333 25025831 17481150 15859588 26816483 ) 0.0 25229
24929657	(17599890 ) 0.0 25229
24934850	(38741569 ) 0.0 25229
24936145	(36147001 ) 0.0 25229
24939682	(55668322 28352533 36196136 ) 0.0 25229
24939878	(29123355 ) 0.0 25229
24939973	(31288349 ) 0.0 25229
24940445	(51666914 ) 0.0 25229
24942897	(29025471 ) 0.0 25229
24947175	(25026486 45285932 46736448 ) 0.0 25229
24947894	(34771250 ) 0.0 25229
24948931	(39940620 43692320 47295095 ) 0.0 25229
24949180	(37996566 ) 0.0 25229
24950200	(31630025 ) 0.0 25229
24953289	(49259369 ) 0.0 25229
24953827	(48144966 ) 0.0 25229
24957104	(52612391 ) 0.0 25229
24957289	(19595938 19666480 ) 0.0 25229
24957304	() 0.0 25229
24957650	(16831990 ) 0.0 25229
24959513	() 0.0 25229
24959881	(56586171 56268535 55448506 41677783 ) 0.0 25229
24960923	(21832264 ) 0.0 25229
24962726	(52985583 ) 0.0 25229
24962821	(35240264 ) 0.0 25229
24967082	() 0.0 25229
24973729	(14924546 ) 0.0 25229
24976017	() 0.0 25229
24981146	() 0.0 25229
24983316	(35482141 ) 0.0 25229
24983600	(15710079 50229207 ) 0.0 25229
24985985	(21687133 ) 0.0 25229
24986899	(22448355 ) 0.0 25229
24988020	(58124452 ) 0.0 25229
24988065	() 0.0 25229
24989664	(56291513 57500127 ) 0.0 25229
24990792	(6513572 ) 0.0 25229
24991479	() 0.0 25229
24997822	() 0.0 25229
24998697	() 0.0 25229
25000867	() 0.0 25229
25001225	(24028524 ) 0.0 25229
25001377	() 0.0 25229
25004077	() 0.0 25229
25007166	() 0.0 25229
25007299	() 0.0 25229
25009260	(57254678 ) 0.0 25229
25011105	() 0.0 25229
25019658	() 0.0 25229
25022702	() 0.0 25229
25023013	(24178350 ) 0.0 25229
25023715	(57495856 ) 0.0 25229
25024852	() 0.0 25229
25025831	(15441539 58313366 56949378 51543319 51001995 49699899 49549033 48845929 48797783 47675454 47385633 46445820 46408488 46279956 46199794 46183587 45564047 45354022 44680977 44014060 43684564 43330814 43245456 42754488 42533851 41475082 41068416 40644092 40092958 40062874 39838346 39639893 39315430 38743326 38461590 38032856 37304258 36461601 36157448 35735472 34849545 34650820 34255005 33199731 32347352 31721106 30926220 27915536 27910903 27615378 26343686 26150361 24928817 24139381 23668206 23521478 23007468 22150493 22107051 21811232 21344248 21314454 21029741 20626324 20042427 19723418 19693374 19573346 18765489 18193543 18151275 18103791 17760271 17429290 16924832 16861656 16742870 16718751 16711640 16492295 16407225 16404741 16335920 16280566 16255054 15852098 15768489 15618029 15565558 15391367 15194086 15159084 15143706 14821347 14745185 14579921 14569735 14432482 14381060 13492492 12359162 24404439 ) 0.0 25229
25026486	(24947175 ) 0.0 25229
25026916	(34699260 ) 0.0 25229
25026941	(51439123 ) 0.0 25229
25031795	(55949235 55331336 47166387 36074398 30351734 29445716 28499685 25137854 20617786 18443675 15395959 ) 0.0 25229
25032488	(57709070 ) 0.0 25229
25033163	(28652333 ) 0.0 25229
25033257	(29040994 ) 0.0 25229
25034125	() 0.0 25229
25034137	() 0.0 25229
25035108	(20642205 ) 0.0 25229
25040297	(26546308 ) 0.0 25229
25040363	() 0.0 25229
25041163	(58516756 57549340 40153178 ) 0.0 25229
25041640	(53683819 ) 0.0 25229
25042582	(34541964 ) 0.0 25229
25043290	(53683819 ) 0.0 25229
25045060	() 0.0 25229
25045494	() 0.0 25229
25045759	() 0.0 25229
25047583	() 0.0 25229
25049468	(16404741 ) 0.0 25229
25052937	(25215232 ) 0.0 25229
25056552	() 0.0 25229
25057257	() 0.0 25229
25059246	(47295095 43692320 30196680 ) 0.0 25229
25061453	() 0.0 25229
25063802	(18686610 ) 0.0 25229
25064941	() 0.0 25229
25066564	() 0.0 25229
25066809	(40060026 ) 0.0 25229
25071155	() 0.0 25229
25072385	() 0.0 25229
25072781	() 0.0 25229
25073343	(25074701 49981356 ) 0.0 25229
25074701	(25073343 ) 0.0 25229
25077289	(32656751 ) 0.0 25229
25078210	(23862581 ) 0.0 25229
25078786	() 0.0 25229
25079829	() 0.0 25229
25081134	(24447634 54332871 ) 0.0 25229
25081351	() 0.0 25229
25085440	(51082559 ) 0.0 25229
25086713	() 0.0 25229
25091620	() 0.0 25229
25092806	() 0.0 25229
25093968	() 0.0 25229
25095253	(28489383 ) 0.0 25229
25098735	(28043447 ) 0.0 25229
25100373	() 0.0 25229
25102628	(17444676 30418497 55039678 ) 0.0 25229
25103507	(55830611 ) 0.0 25229
25104387	(16831990 ) 0.0 25229
25106684	(53996615 ) 0.0 25229
25107990	() 0.0 25229
25109415	() 0.0 25229
25110915	() 0.0 25229
25113596	(17667109 ) 0.0 25229
25115247	(48672514 ) 0.0 25229
25117203	(48818526 ) 0.0 25229
25123920	(26343686 ) 0.0 25229
25124749	() 0.0 25229
25125282	() 0.0 25229
25126157	() 0.0 25229
25131350	(17355358 ) 0.0 25229
25133231	() 0.0 25229
25135032	() 0.0 25229
25135606	() 0.0 25229
25135739	(48797783 37474139 ) 0.0 25229
25136175	(34849545 16335920 14870878 ) 0.0 25229
25137854	(25031795 ) 0.0 25229
25139497	(50677546 13683952 ) 0.0 25229
25142503	(25154803 ) 0.0 25229
25143264	() 0.0 25229
25148881	() 0.0 25229
25148958	(38717310 ) 0.0 25229
25150584	(12499232 ) 0.0 25229
25151859	(39393435 ) 0.0 25229
25152579	(22679666 ) 0.0 25229
25153535	(38489290 ) 0.0 25229
25154290	(36174112 ) 0.0 25229
25154803	(25142503 ) 0.0 25229
25155863	() 0.0 25229
25156645	(25208659 ) 0.0 25229
25157064	() 0.0 25229
25158326	(46866510 ) 0.0 25229
25161951	(50747872 ) 0.0 25229
25164595	() 0.0 25229
25172502	() 0.0 25229
25173036	(48274328 ) 0.0 25229
25176159	(16335920 18765489 20823244 34849545 37090624 44014060 61229135 17517978 16404741 ) 0.0 25229
25178063	(50006821 ) 0.0 25229
25178535	(39703818 ) 0.0 25229
25181689	() 0.0 25229
25182696	(52660262 ) 0.0 25229
25195754	(48881057 ) 0.0 25229
25196711	(37698217 ) 0.0 25229
25199305	(43235938 ) 0.0 25229
25201238	(40900103 29736521 ) 0.0 25229
25203456	() 0.0 25229
25205022	(27577525 ) 0.0 25229
25206436	(28181665 28197012 48655139 20840393 27417156 ) 0.0 25229
25208139	() 0.0 25229
25208659	(14482599 ) 0.0 25229
25209014	() 0.0 25229
25209105	() 0.0 25229
25209266	(52030260 ) 0.0 25229
25212471	(47417276 ) 0.0 25229
25215232	(38642509 1035491 8059272 23521478 49573363 25052937 26693217 30824424 34847295 48593090 ) 0.0 25229
25218097	(20928512 ) 0.0 25229
25220299	() 0.0 25229
25223075	(58558500 ) 0.0 25229
25223813	() 0.0 25229
25224183	() 0.0 25229
25224655	() 0.0 25229
25224849	() 0.0 25229
25225104	() 0.0 25229
25225346	(49390164 53616434 ) 0.0 25229
25225962	() 0.0 25229
25225970	() 0.0 25229
25226412	() 0.0 25229
25226955	(25471010 ) 0.0 25229
25228114	(49595828 ) 0.0 25229
25228512	() 0.0 25229
25229043	(47840409 ) 0.0 25229
25229286	() 0.0 25229
